id,class,language,source,topic,year,title,text,url,
119,false,pt,webpage,covid19,2021,GENOCÍDIO MUNDIAL: 13.867 mortos e 1.354.336 lesões provocadas pela vacinação afirma relatório da Eudra Vigilance,"GENOCÍDIO MUNDIAL: 13.867 mortos e 1.354.336 lesões provocadas pela vacinação afirma relatório da Eudra Vigilance. O Eudra Vigilance, é o banco de dados europeu de notificações de suspeitas de reações a medicamentos que também rastreia notificações de lesões e mortes após as “vacinas” experimentais COVID-19.O EudraVigilance, é o banco de dados europeu de notificações de suspeitas de reações a medicamentos que também rastreia notificações de lesões e mortes após as “vacinas” experimentais COVID-19.Este site foi lançado pela  Agência Europeia de Medicamentos  em 2012  para fornecer acesso público com notificações de suspeitas de efeitos colaterais  (também conhecidos como suspeitas de reações adversas a medicamentos). Estes relatórios são enviados eletronicamente para a  EudraVigilance  pelas autoridades reguladoras nacionais de medicamentos e por empresas farmacêuticas que possuem autorizações (licenças) de comercialização para os medicamentos.EudraVigilance é um sistema projetado para coletar notificações de suspeitas de efeitos colaterais. Estes relatórios são utilizados para avaliar os benefícios e riscos dos medicamentos durante o seu desenvolvimento e monitorizar a sua segurança após a sua autorização no Espaço Económico Europeu (EEE). O EudraVigilance está em uso desde dezembro de 2001.Este site foi lançado para cumprir a Política de Acesso da  EudraVigilance , que foi desenvolvida para melhorar a saúde pública, apoiando o monitoramento da segurança dos medicamentos e para aumentar a transparência para as partes interessadas, incluindo o público em geral. O relatório até 5 de junho de 2021 lista 13.867 mortes e 1.354.336 feridos após injeções de quatro vacinas experimentais de COVID-19: “O banco de dados  fornece informações sobre a suspeita de efeito indesejável; pode ser classificado como ""grave"" se corresponder a uma ocorrência médica que resulta em  morte , é fatal, requer internação hospitalar, resulta em outra condição médica importante ou prolongamento da hospitalização existente, resulta em deficiência ou incapacidade persistente ou significativa , ou é uma anomalia congênita / defeito de nascença. ” Um   representante do Health Impact News na Europa publicou os relatórios para cada uma das quatro injeções do COVID-19 que incluímos aqui.  Desde que começamos a publicá-lo, outros europeus também calcularam os números e confirmaram os totais.",https://piaui.folha.uol.com.br/lupa/2021/06/17/verificamos-vacinas-eudra-mortes/,
120,false,pt,webpage,society,2018,Pedófilos pedem para serem aceitos por ‘comunidade’ LGBT,"Pedófilos pedem para serem aceitos por ‘comunidade’ LGBT. Pedófilos estão tentando ganhar aceitação da comunidade LGBT para “mudar o ponto de vista da sociedade” sobre o que eles denominam de “orientação sexual”.Em uma tentativa de ganhar aceitação, eles se chamaram MAP ou “pessoas atraídas por menores”.“A linguagem é tão ampla e vaga que pode incluir todas as formas de orientação sexual, incluindo a pedofilia”, diz Brad Dacus, presidente do Instituto de Justiça do Pacífico.Existem blogs do Tumblr que apoiam o crime da pedofilia e pedem para criar “espaços seguros” para eles, relatou o Daily Caller.Como previu o filósofo Olavo de Carvalho: o coletivo tenta afirmar que os pedófilos são pessoas incompreendidas e que não devem ser marginalizados.Websites como “The Prevention Project” começaram a publicar depoimentos de pedófilos pedindo compreensão sobre sua “situação”.Olavo tem razão.",https://piaui.folha.uol.com.br/lupa/2018/07/17/verificamos-pedofilos-lgbt-bandeira/,
121,false,pt,webpage,political,2018,"Jean Wyllys esta deixando o Congresso de cabelo em pé, em uma manobra inédita","Jean Wyllys esta deixando o Congresso de cabelo em pé, em uma manobra inédita, todos os partidos de oposição a Bolsonaro cederam ao Deputado Jean Wyllys seus ingressos nas galerias no DIA DA POSSE DO BOLSONARO. Então o Deputado Jean Wyllys convidou dezenas de ativistas (LGBT, CUT, MST, MTST, etc) Ele próprio já disse que irá usar um uniforme da Guarda Bolivariana Cubana e ficará com seus convidados na galeria.",https://piaui.folha.uol.com.br/lupa/2018/12/18/verificamos-jean-wyllys-posse-bolsonaro/,
122,false,pt,facebook,covid19,2021,Novo estudo afirma que o CDC inflou em 1.600% o número de mortes por Coronavírus.,"Novo estudo afirma que o CDC inflou em 1.600% o número de mortes por Coronavírus.Um estudo revisado por pares afirma que o Centros de Controle e Prevenção de Doenças (CDC) dos EUA violou a lei federal ao inflar o número de mortes por Coronavírus. Os números foram inflados em pelo menos 1.600%, de acordo com a Public Health Initiative do Institute for Pure and Applied Knowledge, que publicou o estudo intitulado “COVID-19 Coleta de dados, comorbidade e legislação federal: uma retrospectiva histórica”.O estudo afirma que o CDC violou deliberadamente várias leis federais, incluindo a Lei de Qualidade da Informação, Lei de Redução de Papelada e Lei de Procedimentos Administrativos, informou o Arquivo Nacional. Em janeiro, conforme relatado pelo site WND, a Organização Mundial da Saúde admitiu que os testes de PCR “padrão ouro” usados ??para determinar se uma pessoa está ou não infectada com COVID-19 não são confiáveis ??na primeira tentativa e um segundo teste pode ser necessário.Esse fato, observa o Arquivo Nacional, corresponde à “admissão silenciosa do CDC de que combinava resultados de testes virais e de anticorpos para seus números de casos e que as pessoas podem testar positivo em um teste de anticorpos se tiverem anticorpos de uma família de vírus que são comuns em clima frio.”  Entre as descobertas notáveis ??do estudo está a conclusão de que o CDC “decretou ilegalmente novas regras para coleta de dados e relatórios exclusivamente para COVID-19 que resultou em uma inflação de 1.600% do número total de fatalidade do COVID-19”, o grupo de vigilância All Concerned Citizens disse em um comunicado fornecido ao Arquivo Nacional.“A pesquisa demonstra que o CDC falhou em aplicar para supervisão federal obrigatória e não abriu um período obrigatório para comentários científicos públicos em ambos os casos, conforme exigido pela lei federal, antes de promulgar novas regras para coleta de dados e relatórios”, disse o grupo. O estudo apontou que, em 24 de março, o CDC publicou um alerta instruindo médicos legistas, legistas e médicos a diminuir a ênfase nas causas básicas de morte, também conhecidas como doenças pré-existentes ou comorbidades.COVID-19 deveria ser listado na Parte I das certidões de óbito como causa definitiva de morte, independentemente das evidências confirmatórias, em vez de na Parte II como contribuinte para a morte na presença de doenças pré-existentes. Em seu site, o CDC diz que apenas 6% das pessoas contadas como mortes de COVID-19 morreram apenas de COVID-19. Os 94% restantes morreram de outras causas e não do vírus chinês.",https://static.aosfatos.org/media/cke_uploads/2021/02/19/e-falso-que-internacoes-cairam-em-santarem-apos-visita-de-pazuello.jpg,
123,false,pt,webpage,covid19,2021,Brasil é o único país que utiliza urnas eletrônicas sem voto impresso,"Brasil é o único país que utiliza urnas eletrônicas sem voto impresso. Mais de trinta países adotaram diversas versões de urna eletrônica, todas com voto impresso. O Brasil já perdeu há muito tempo o direito ao ufanismo pela criação da urna eletrônica, em 1996. Além de usar equipamentos anacrônicos, de 1ª geração, o Brasil é o único País do mundo a não adotar o voto impresso, entre os que têm sistema eletrônico de votação. Hoje, três dezenas de países adotaram diversas versões de urna eletrônica, todas com voto impresso. Enquanto isso, a urna brasileira perde espaço. O Equador, que a utilizou em 2004, optou pelas urnas de segunda e terceira gerações. A informação é da Coluna Cláudio Humberto, do Diário do Poder.Já há 13 anos, 39 estados dos EUA, 3 do México e várias províncias do Canadá passaram a exigir voto impresso em urnas eletrônicas. Até o Paraguai desconfia na urna eletrônica brasileira: após testá-la entre 2003 e 2006, proibiu sua utilização desde 2008. Em 2009, a Alemanha proibiu urna eletrônica sem voto impresso para garantir ao eleitor o direito de conferir o destino do seu voto. Em 2011, a Argentina iniciou a implantação de equipamentos eletrônicos de 3ª geração, com registros simultâneos de voto impresso e digital.",https://g1.globo.com/fato-ou-fake/noticia/2021/05/19/veja-o-que-e-fato-ou-fake-nas-declaracoes-do-ex-ministro-pazuello-na-cpi-da-covid.ghtml,
124,false,pt,webpage,society,2018,Há 25 anos estratégias são traçadas e executadas no país para que os alimentos cultivados com agrotóxicos sejam substituídos por orgânicos.,"Há 25 anos estratégias são traçadas e executadas no país para que os alimentos cultivados com agrotóxicos sejam substituídos por orgânicos.A Dinamarca estabeleceu a meta de se tornar o primeiro país do mundo totalmente orgânico até 2020. Para isso, há 25 anos estratégias são traçadas e executadas para que os alimentos cultivados com agrotóxicos sejam substituídos por orgânicos e a demanda por esses produtos saudáveis e sustentáveis seja estimulada.Entre os objetivos estabelecidos para que o país possa, no futuro, ser totalmente orgânico, estão o de duplicar a produção de cultivos orgânicos antes de 2020, através de subsídios fornecidos a pequenos agricultores, e conseguir que 60% dos alimentos encaminhados para hospitais, escolas e restaurantes comunitários sejam orgânicos. As informações são do portal Razões Para Acreditar.Além dos objetivos, há ações que já estão sendo executadas, como a criação de projetos que permitam que os municípios criem hortas orgânicas em terrenos abandonados.",https://piaui.folha.uol.com.br/lupa/2018/07/19/verificamos-dinamarca-organica/,
125,false,pt,webpage,society,2018,Piauiense é a primeira negra diplomata no Itamaraty.,"Piauiense é a primeira negra diplomata no Itamaraty. Luana Alessandra Roeder, 28 anos, foi abandonada ao nascer na Maternidade Dona Evangelina Rosa, em Teresina, e posteriormente foi levada para o Orfanato João Maria de Deus.Ainda bebê, a agrônoma alemã Reinhild Roeder adotou Luana e a criou entre a praia de Barra Grande, litoral do Piauí, e em Brasília, onde Luana mora atualmente.Logo no início da adoção, Reinhild notou que a garotinha era dotada de uma inteligência excepcional. Ainda no ensino médio, Luana decidiu que queria seguir a carreira diplomática e cursou Relações Exteriores na Universidade de Brasília - UnB. No dia 15 de janeiro, Luana tomou posse no Itamaraty, após aprovação no concurso público do Instituto Rio Branco. Luana é a primeira mulher piauiense - e negra - a conquistar tal façanha.",https://piaui.folha.uol.com.br/lupa/2018/08/20/verificamos-piauiense-primeira-negra-itamaraty/,
126,false,pt,facebook,covid19,2020,Máscaras.,"Máscaras. O uso generalizado de máscaras tem sido desencorajado em todo o mundo. Até a OMS diz que se você está saudável, a máscara é indicada apenas caso esteja cuidando de alguém infectado. Na Europa, usa quem quer e não usa quem não quer. Nos EUA, o CDC não recomenda que pessoas saudáveis usem máscaras. Por meio do Twitter, o US Surgeon General solicitou que as pessoas parem de comprar máscaras.",https://piaui.folha.uol.com.br/lupa/2020/08/20/verificamos-uso-mascaras-desencorajado/,
127,false,pt,webpage,society,2020,Bolsa Família dá cartão para material escolar de até R$350,"Bolsa Família dá cartão para material escolar de até R$350; entenda. Beneficiários do Bolsa Família contarão com ajuda financeira do cartão para material escolar em 2020. O programa estará fornecendo um cartão especial com valor de até R$ 350 para todos os cadastrados que tenham menores matriculados em escolas públicas. Segundo o governo federal, a ação objetiva incentivar a participação dos alunos. Para ter acesso ao benefício é preciso que as famílias tenham criança entre 4 e 17 anos devidamente matriculadas e com uma frequência acima de 75%, conforme exige o programa. O cartão funcionará na forma de débito e seu valor vai depender da realidade de cada família. Em Brasília, por exemplo, os valores serão de R$ 350 para os alunos do ensino fundamental. Já aqueles que estão no ensino médio contarão com um auxílio de R$ 240. Segundo o Ministério da Cidadania, o benefício passará a ser fixo e será ofertado todo ano no mês de janeiro. O cartão para material escolar será entregue aos pais ou responsáveis e caso estes tenham mais de um filho os demais cartões deverão ser retirados nas escolas onde estão matriculados. Após receber o benefício, a família tem um prazo de até 45 dias para efetuar as compras.",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2020/01/printtvtopfive.png,
128,false,pt,webpage,society,2018,"A sargento Alana Benatti viveu uma madrugada de horrores nas primeiras horas do seu aniversário, ontem entre 3h e 5h","A sargento Alana Benatti viveu uma madrugada de horrores nas primeiras horas do seu aniversário, ontem entre 3h e 5h. Oito menores infratores com idades entre 13 e 17 anos renderam a jovem militar quando ela estacionava seu carro na residência dos pais (...) a estupraram por duas horas consecutivas e depois deram 32 facadas no corpo da jovem.”",https://piaui.folha.uol.com.br/lupa/2019/01/22/verificamos-policial-estuprada-menores-facadas/,
129,false,pt,webpage,covid19,2021,"Trinta por cento dos vacinados morrerão dentro de três meses, diz o Dr. Sherri Tempenny.","Trinta por cento dos vacinados morrerão dentro de três meses, diz o Dr. Sherri Tempenny. Este artigo confirma o que disse a professora Dolores Cahill, de Dublin, que estima que pelo menos 30% dos vacinados morrerão em poucos meses de tempestade de citocinas (algo como uma alergia a amendoim), uma vez que o corpo tenha sintetizado proteína spike em grandes quantidades ! A geneticista francesa Alexandra Henrion-Caude concorda com Dolores Cahill nesta análise e processo. A Dra. Sherri Tempenny (imagem) explica como as vacinas de mRNA começarão o processo de despovoamento nos próximos 3-6 meses (julho de 2021). Ela e outros cientistas previram que milhões de pessoas poderiam morrer e que suas mortes seriam atribuídas a uma nova cepa de COVID, para aumentar as vacinas. Aqui estão alguns trechos mais significativos da entrevista: “Nos Estados Unidos, nos primeiros 30 dias após o início da vacinação, eventos adversos ocorreram em mais de 40.000 pessoas até agora, incluindo cerca de 31.000 casos de choque anafilático, cerca de 5.000 casos de reações neurológicas e outros problemas, mas que é apenas o começo.Essas vacinas irão essencialmente criar um fenômeno chamado realce dependente de anticorpos (ADE) ou um aumento na dependência de anticorpos que permite que um “pedaço” de mRNA mensageiro se replique indefinidamente criando pedaços de proteína (proteína de pico) dentro de nosso corpo. Corpo. Em resposta, ele produzirá anticorpos, e é por isso que Bill Gates disse que nosso corpo se tornará um “produtor automático de vacinas endógenas” em resposta a essas proteínas “. Por isso falamos de variantes inglesas e brasileiras, ao contrário, já presentes em nossos corpos devido às vacinações em massa. O exemplo da Umbria, que ocupa a primeira posição em termos de número de vacinações, oferece motivos para reflexão: é nesta região que se explode Covid com todas as suas variantes. O cavalo de Troia, como diz o Dr. Tempenny, é de fato injetado em nós por meio da vacina de mRNA, e existem vários mecanismos pelos quais essas substâncias criarão esse caos em nós, a saber, os anticorpos que destruirão nossos pulmões e desativarão os antimacrófagos inflamatórios e transportar o vírus para a célula, permitindo que ele se replique e causando a morte de muitas pessoas dentro de um ano da vacinação: não apenas por choque anafilático ou doenças cardiovasculares, mas também por doenças autoimunes, uma vez que os anticorpos da proteína Spike começarão a atacar e quebrar os glóbulos vermelhos. Quando as pessoas começam a morrer, os médicos recomendam doses adicionais, e a injeção de reforço agravará a situação.",https://web.archive.org/web/20210324214530/https://tierrapura.org/br/2021/03/22/trinta-por-cento-dos-vacinados-morrerao-dentro-de-tres-meses-diz-o-dr-sherri-tempenny/,
